ID,score
241,3.0
242,8.0
243,1.0
244,4.0
245,-0.0
246,2.0
247,7.0
248,6.0
249,8.0
250,1.0
251,6.0
252,2.0
253,7.0
254,5.0
255,1.0
256,2.0
257,6.0
258,3.0
259,4.0
260,4.0
261,3.0
262,2.0
263,8.0
264,6.0
265,4.0
266,4.0
267,8.0
268,8.0
269,8.0
270,9.0
271,3.0
272,5.0
273,4.0
274,4.0
275,6.0
276,6.0
277,4.0
278,2.0
279,5.0
280,5.0
281,5.0
282,4.0
283,8.0
284,6.0
285,5.0
286,3.0
287,5.0
288,1.0
289,8.0
290,4.0
291,3.0
292,0.0
293,1.0
294,4.0
295,4.0
296,8.0
297,6.0
298,6.0
299,5.0
300,2.0
301,6.0
302,7.0
303,2.0
304,8.0
305,7.0
306,5.0
307,5.0
308,0.0
309,6.0
310,8.0
311,5.0
312,0.0
313,8.0
314,1.0
315,-0.0
316,4.0
317,3.0
318,5.0
319,8.0
320,0.0
321,1.0
322,5.0
323,2.0
324,2.0
325,4.0
326,7.0
327,5.0
328,6.0
329,6.0
330,8.0
331,3.0
332,8.0
333,2.0
334,9.0
335,8.0
336,2.0
337,2.0
338,4.0
339,6.0
340,0.0
341,4.0
342,4.0
343,5.0
344,9.0
345,1.0
346,9.0
347,6.0
348,4.0
349,0.0
350,3.0
351,0.0
352,1.0
353,1.0
354,9.0
355,9.0
356,4.0
357,4.0
358,5.0
359,4.0
360,9.0
361,1.0
362,6.0
363,4.0
364,3.0
365,0.0
366,10.0
367,5.0
368,6.0
369,7.0
370,9.0
371,5.0
372,4.0
373,9.0
374,6.0
375,0.0
376,4.0
377,6.0
378,7.0
379,8.0
380,5.0
381,6.0
382,8.0
383,3.0
384,7.0
385,3.0
386,7.0
387,5.0
388,4.0
389,1.0
390,8.0
391,1.0
392,1.0
393,8.0
394,6.0
395,0.0
396,2.0
397,5.0
398,4.0
399,8.0
400,5.0
401,1.0
402,10.0
403,6.0
404,8.0
405,5.0
406,4.0
407,9.0
408,2.0
409,3.0
410,6.0
411,3.0
412,4.0
413,0.0
414,7.0
415,1.0
416,5.0
417,9.0
418,2.0
419,8.0
420,6.0
421,2.0
422,3.0
423,10.0
424,6.0
425,3.0
426,10.0
427,2.0
428,0.0
429,2.0
430,5.0
431,3.0
432,8.0
433,6.0
434,6.0
435,9.0
436,1.0
437,2.0
438,9.0
439,3.0
440,5.0
441,8.0
442,3.0
443,5.0
444,4.0
445,6.0
446,4.0
447,7.0
448,4.0
449,7.0
450,4.0
451,6.0
452,2.0
453,5.0
454,4.0
455,0.0
456,9.0
457,7.0
458,2.0
459,7.0
460,7.0
461,4.0
462,1.0
463,3.0
464,6.0
465,1.0
466,4.0
467,6.0
468,5.0
469,6.0
470,7.0
471,7.0
472,5.0
473,3.0
474,4.0
475,4.0
476,1.0
477,0.0
478,6.0
479,4.0
480,-0.0
481,5.0
482,4.0
483,3.0
484,6.0
485,3.0
486,3.0
487,4.0
488,6.0
489,8.0
490,9.0
491,6.0
492,9.0
493,2.0
494,5.0
495,2.0
496,3.0
497,5.0
498,1.0
499,5.0
500,1.0
501,1.0
502,5.0
503,5.0
504,7.0
505,4.0
506,6.0
507,6.0
508,5.0
509,3.0
510,4.0
511,4.0
512,3.0
513,7.0
514,4.0
515,9.0
516,5.0
517,7.0
518,6.0
519,7.0
520,6.0
521,1.0
522,8.0
523,6.0
524,9.0
525,5.0
526,4.0
527,2.0
528,1.0
529,4.0
530,4.0
531,8.0
532,7.0
533,4.0
534,2.0
535,5.0
536,3.0
537,-0.0
538,2.0
539,6.0
540,5.0
541,2.0
542,7.0
543,1.0
544,0.0
545,6.0
546,4.0
547,2.0
548,4.0
549,5.0
550,0.0
551,7.0
552,6.0
553,6.0
554,2.0
555,2.0
556,2.0
557,3.0
558,7.0
559,6.0
560,7.0
561,2.0
562,3.0
563,6.0
564,4.0
565,6.0
566,5.0
567,1.0
568,5.0
569,6.0
570,10.0
571,5.0
572,2.0
573,3.0
574,8.0
575,5.0
576,2.0
577,5.0
578,9.0
579,5.0
580,-0.0
581,7.0
582,6.0
583,7.0
584,1.0
585,5.0
586,6.0
587,5.0
588,7.0
589,9.0
590,2.0
591,3.0
592,6.0
593,4.0
594,7.0
595,5.0
596,6.0
597,7.0
598,0.0
599,7.0
600,7.0
601,6.0
602,2.0
603,2.0
604,1.0
605,1.0
606,5.0
607,7.0
608,4.0
609,0.0
610,7.0
611,6.0
612,1.0
613,6.0
614,6.0
615,1.0
616,2.0
617,3.0
618,1.0
619,5.0
620,1.0
621,4.0
622,2.0
623,8.0
624,3.0
625,5.0
626,2.0
627,2.0
628,0.0
629,8.0
630,6.0
631,2.0
632,5.0
633,4.0
634,10.0
635,9.0
636,9.0
637,7.0
638,8.0
639,1.0
640,4.0
641,6.0
642,1.0
643,7.0
644,1.0
645,5.0
646,1.0
647,1.0
648,5.0
649,5.0
650,7.0
651,3.0
652,1.0
653,3.0
654,6.0
655,6.0
656,10.0
657,3.0
658,5.0
659,6.0
660,5.0
661,5.0
662,7.0
663,1.0
664,-0.0
665,5.0
666,4.0
667,5.0
668,5.0
669,1.0
670,7.0
671,4.0
672,5.0
673,1.0
674,4.0
675,5.0
676,2.0
677,7.0
678,5.0
679,2.0
680,7.0
681,3.0
682,1.0
683,7.0
684,1.0
685,5.0
686,7.0
687,3.0
688,1.0
689,1.0
690,7.0
691,6.0
692,6.0
693,3.0
694,7.0
695,8.0
696,2.0
697,5.0
698,4.0
699,3.0
700,5.0
701,4.0
702,3.0
703,1.0
704,8.0
705,0.0
706,9.0
707,4.0
708,6.0
709,3.0
710,7.0
711,3.0
712,8.0
713,8.0
714,7.0
715,4.0
716,10.0
717,1.0
718,1.0
719,8.0
720,7.0
721,10.0
722,2.0
723,4.0
724,5.0
725,4.0
726,6.0
727,8.0
728,6.0
729,4.0
730,2.0
731,7.0
732,7.0
733,7.0
734,5.0
735,8.0
736,6.0
737,3.0
738,7.0
739,9.0
740,2.0
741,5.0
742,3.0
743,5.0
744,7.0
745,7.0
746,8.0
747,2.0
748,9.0
749,5.0
750,5.0
751,2.0
752,3.0
753,9.0
754,1.0
755,6.0
756,7.0
757,6.0
758,1.0
759,8.0
760,5.0
761,5.0
762,7.0
763,2.0
764,5.0
765,5.0
766,5.0
767,5.0
768,5.0
769,5.0
770,3.0
771,6.0
772,1.0
773,5.0
774,4.0
775,2.0
776,4.0
777,5.0
778,5.0
779,9.0
780,3.0
781,9.0
782,9.0
783,10.0
784,4.0
785,6.0
786,5.0
787,0.0
788,6.0
789,7.0
790,9.0
791,8.0
792,2.0
793,6.0
794,4.0
795,3.0
796,3.0
797,7.0
798,8.0
799,2.0
800,9.0
801,5.0
802,2.0
803,1.0
804,9.0
805,3.0
806,2.0
807,2.0
808,6.0
809,8.0
810,3.0
811,2.0
812,4.0
813,1.0
814,2.0
815,4.0
816,5.0
817,1.0
818,6.0
819,4.0
820,4.0
821,1.0
822,5.0
823,2.0
824,6.0
825,2.0
826,1.0
827,4.0
828,9.0
829,4.0
830,5.0
831,3.0
832,5.0
833,5.0
834,7.0
835,2.0
836,4.0
837,8.0
838,2.0
839,2.0
840,8.0
841,6.0
842,4.0
843,5.0
844,5.0
845,1.0
846,3.0
847,4.0
848,7.0
849,6.0
850,5.0
851,5.0
852,1.0
853,9.0
854,6.0
855,5.0
856,4.0
857,4.0
858,7.0
859,6.0
860,5.0
861,2.0
862,2.0
863,2.0
864,2.0
865,6.0
866,3.0
867,4.0
868,1.0
869,5.0
870,1.0
871,5.0
872,8.0
873,2.0
874,5.0
875,2.0
876,4.0
877,1.0
878,8.0
879,2.0
880,4.0
881,0.0
882,3.0
883,4.0
884,4.0
885,2.0
886,7.0
887,6.0
888,1.0
889,-0.0
890,8.0
891,4.0
892,2.0
893,1.0
894,4.0
895,10.0
896,2.0
897,6.0
898,5.0
899,7.0
900,3.0
901,4.0
902,10.0
903,1.0
904,2.0
905,3.0
906,4.0
907,4.0
908,4.0
909,-0.0
910,6.0
911,8.0
912,6.0
913,7.0
914,6.0
915,6.0
916,6.0
917,3.0
918,4.0
919,3.0
920,1.0
921,5.0
922,7.0
923,3.0
924,3.0
925,7.0
926,5.0
927,4.0
928,2.0
929,6.0
930,6.0
931,6.0
932,5.0
933,1.0
934,7.0
935,5.0
936,5.0
937,6.0
938,5.0
939,4.0
940,2.0
941,8.0
942,3.0
943,7.0
944,4.0
945,4.0
946,6.0
947,1.0
948,6.0
949,2.0
950,4.0
951,7.0
952,4.0
953,1.0
954,0.0
955,4.0
956,3.0
957,2.0
958,8.0
959,2.0
960,8.0
961,2.0
962,6.0
963,3.0
964,1.0
965,6.0
966,2.0
967,4.0
968,6.0
969,5.0
970,3.0
971,7.0
972,9.0
973,5.0
974,8.0
975,8.0
976,5.0
977,6.0
978,2.0
979,3.0
980,4.0
981,10.0
982,5.0
983,7.0
984,5.0
985,1.0
986,6.0
987,0.0
988,0.0
989,4.0
990,5.0
991,0.0
992,7.0
993,1.0
994,5.0
995,4.0
996,0.0
997,2.0
998,6.0
999,8.0
1000,6.0
1001,2.0
1002,3.0
1003,3.0
1004,7.0
1005,3.0
1006,0.0
1007,5.0
1008,8.0
1009,6.0
1010,5.0
1011,7.0
1012,5.0
1013,5.0
1014,3.0
1015,5.0
1016,4.0
1017,5.0
1018,4.0
1019,3.0
1020,9.0
1021,5.0
1022,4.0
1023,5.0
1024,8.0
1025,6.0
1026,8.0
1027,5.0
1028,8.0
1029,8.0
1030,6.0
1031,7.0
1032,9.0
1033,6.0
1034,7.0
1035,7.0
1036,1.0
1037,3.0
1038,5.0
1039,6.0
1040,2.0
1041,9.0
1042,0.0
1043,1.0
1044,2.0
1045,2.0
1046,6.0
1047,4.0
1048,2.0
1049,7.0
1050,6.0
1051,2.0
1052,2.0
1053,7.0
1054,0.0
1055,2.0
1056,5.0
1057,4.0
1058,7.0
1059,3.0
1060,9.0
1061,7.0
1062,5.0
1063,4.0
1064,4.0
1065,4.0
1066,2.0
1067,6.0
1068,9.0
1069,6.0
1070,6.0
1071,6.0
1072,8.0
1073,7.0
1074,7.0
1075,7.0
1076,6.0
1077,3.0
1078,4.0
1079,4.0
1080,8.0
1081,1.0
1082,3.0
1083,3.0
1084,1.0
1085,3.0
1086,5.0
1087,8.0
1088,5.0
1089,6.0
1090,6.0
1091,7.0
1092,5.0
1093,5.0
1094,2.0
1095,1.0
1096,7.0
1097,3.0
1098,0.0
1099,6.0
1100,2.0
1101,5.0
1102,4.0
1103,2.0
1104,0.0
1105,6.0
1106,3.0
1107,6.0
1108,6.0
1109,6.0
1110,5.0
1111,0.0
1112,4.0
1113,3.0
1114,4.0
1115,7.0
1116,1.0
1117,3.0
1118,2.0
1119,5.0
1120,5.0
1121,8.0
1122,6.0
1123,2.0
1124,6.0
1125,9.0
1126,7.0
1127,2.0
1128,7.0
1129,6.0
1130,0.0
1131,5.0
1132,5.0
1133,2.0
1134,8.0
1135,6.0
1136,6.0
1137,1.0
1138,2.0
1139,0.0
1140,9.0
1141,3.0
1142,6.0
1143,8.0
1144,1.0
1145,2.0
1146,1.0
1147,2.0
1148,6.0
1149,0.0
1150,2.0
1151,4.0
1152,5.0
1153,7.0
1154,7.0
1155,5.0
1156,2.0
1157,9.0
1158,2.0
1159,-0.0
1160,4.0
1161,5.0
1162,6.0
1163,3.0
1164,2.0
1165,10.0
1166,4.0
1167,9.0
1168,6.0
1169,4.0
1170,0.0
1171,1.0
1172,2.0
1173,2.0
1174,4.0
1175,6.0
1176,3.0
1177,4.0
1178,5.0
1179,1.0
1180,7.0
1181,4.0
1182,5.0
1183,4.0
1184,6.0
1185,5.0
1186,-0.0
1187,6.0
1188,7.0
1189,2.0
1190,4.0
1191,4.0
1192,3.0
1193,-0.0
1194,4.0
1195,10.0
1196,4.0
1197,1.0
1198,8.0
1199,10.0
1200,1.0
1201,1.0
1202,1.0
1203,2.0
1204,4.0
1205,8.0
1206,3.0
1207,0.0
1208,4.0
1209,6.0
1210,5.0
1211,1.0
1212,6.0
1213,9.0
1214,1.0
1215,3.0
1216,8.0
1217,4.0
1218,2.0
1219,4.0
1220,3.0
1221,4.0
1222,5.0
1223,3.0
1224,0.0
1225,3.0
1226,1.0
1227,5.0
1228,4.0
1229,2.0
1230,0.0
1231,5.0
1232,6.0
1233,7.0
1234,8.0
1235,0.0
1236,1.0
1237,7.0
1238,3.0
1239,5.0
1240,7.0
1241,6.0
1242,6.0
1243,3.0
1244,10.0
1245,6.0
1246,3.0
1247,3.0
1248,2.0
1249,7.0
1250,6.0
1251,7.0
1252,10.0
1253,5.0
1254,1.0
1255,4.0
1256,8.0
1257,2.0
1258,10.0
1259,1.0
1260,7.0
1261,4.0
1262,10.0
1263,4.0
1264,4.0
1265,10.0
1266,0.0
1267,3.0
1268,5.0
1269,6.0
1270,6.0
1271,3.0
1272,6.0
1273,6.0
1274,7.0
1275,7.0
1276,5.0
1277,7.0
1278,6.0
1279,1.0
1280,2.0
1281,6.0
1282,5.0
1283,4.0
1284,1.0
1285,5.0
1286,10.0
1287,1.0
1288,6.0
1289,1.0
1290,5.0
1291,2.0
1292,5.0
1293,-0.0
1294,1.0
1295,8.0
1296,4.0
1297,3.0
1298,6.0
1299,8.0
1300,6.0
1301,4.0
1302,6.0
1303,8.0
1304,2.0
1305,7.0
1306,2.0
1307,1.0
1308,4.0
1309,0.0
1310,4.0
1311,7.0
1312,0.0
1313,3.0
1314,8.0
1315,9.0
1316,2.0
1317,3.0
1318,1.0
1319,10.0
1320,5.0
1321,5.0
1322,3.0
1323,9.0
1324,3.0
1325,1.0
1326,3.0
1327,1.0
1328,6.0
1329,6.0
1330,4.0
1331,4.0
1332,3.0
1333,7.0
1334,4.0
1335,3.0
1336,6.0
1337,1.0
1338,5.0
1339,2.0
1340,1.0
1341,5.0
1342,2.0
1343,7.0
1344,-0.0
1345,4.0
1346,5.0
1347,9.0
1348,2.0
1349,4.0
1350,2.0
1351,8.0
1352,3.0
1353,8.0
1354,9.0
1355,1.0
1356,3.0
1357,5.0
1358,4.0
1359,6.0
1360,0.0
1361,5.0
1362,8.0
1363,6.0
1364,4.0
1365,9.0
1366,6.0
1367,4.0
1368,5.0
1369,4.0
1370,4.0
1371,4.0
1372,4.0
1373,9.0
1374,1.0
1375,7.0
1376,8.0
1377,7.0
1378,1.0
1379,4.0
1380,5.0
1381,2.0
1382,5.0
1383,6.0
1384,3.0
1385,6.0
1386,3.0
1387,8.0
1388,0.0
1389,9.0
1390,0.0
1391,5.0
1392,5.0
1393,6.0
1394,3.0
1395,7.0
1396,5.0
1397,5.0
1398,4.0
1399,3.0
1400,7.0
1401,4.0
1402,6.0
1403,9.0
1404,6.0
1405,7.0
1406,6.0
1407,4.0
1408,7.0
1409,3.0
1410,6.0
1411,2.0
1412,5.0
1413,6.0
1414,9.0
1415,4.0
1416,7.0
1417,1.0
1418,3.0
1419,1.0
1420,4.0
1421,1.0
1422,8.0
1423,6.0
1424,6.0
1425,6.0
1426,6.0
1427,5.0
1428,2.0
1429,4.0
1430,4.0
1431,1.0
1432,5.0
1433,1.0
1434,2.0
1435,4.0
1436,1.0
1437,3.0
1438,9.0
1439,-0.0
1440,2.0
1441,4.0
1442,7.0
1443,7.0
1444,10.0
1445,2.0
1446,4.0
1447,1.0
1448,3.0
1449,7.0
1450,7.0
1451,9.0
1452,3.0
1453,3.0
1454,5.0
1455,3.0
1456,3.0
1457,2.0
1458,4.0
1459,7.0
1460,7.0
1461,6.0
1462,2.0
1463,3.0
1464,9.0
1465,3.0
1466,6.0
1467,1.0
1468,5.0
1469,0.0
1470,3.0
1471,6.0
1472,3.0
1473,5.0
1474,1.0
1475,0.0
1476,5.0
1477,4.0
1478,5.0
1479,2.0
1480,6.0
1481,6.0
1482,9.0
1483,0.0
1484,7.0
1485,4.0
1486,5.0
1487,4.0
1488,4.0
1489,4.0
1490,7.0
1491,5.0
1492,7.0
1493,7.0
1494,4.0
1495,7.0
1496,7.0
1497,2.0
1498,8.0
1499,4.0
1500,5.0
1501,4.0
1502,1.0
1503,4.0
1504,6.0
1505,8.0
1506,3.0
1507,8.0
1508,1.0
1509,2.0
1510,5.0
1511,6.0
1512,5.0
1513,0.0
1514,1.0
1515,1.0
1516,2.0
1517,4.0
1518,7.0
1519,2.0
1520,9.0
1521,8.0
1522,7.0
1523,9.0
1524,2.0
1525,4.0
1526,-0.0
1527,7.0
1528,9.0
1529,5.0
1530,1.0
1531,5.0
1532,3.0
1533,4.0
1534,1.0
1535,1.0
1536,7.0
1537,6.0
1538,5.0
1539,9.0
1540,5.0
1541,2.0
1542,7.0
1543,7.0
1544,2.0
1545,1.0
1546,4.0
1547,4.0
1548,5.0
1549,5.0
1550,8.0
1551,5.0
1552,9.0
1553,4.0
1554,7.0
1555,8.0
1556,3.0
1557,6.0
1558,1.0
1559,2.0
1560,2.0
1561,1.0
1562,1.0
1563,1.0
1564,5.0
1565,3.0
1566,2.0
1567,0.0
1568,2.0
1569,7.0
1570,5.0
1571,4.0
1572,3.0
1573,2.0
1574,2.0
1575,3.0
1576,10.0
1577,6.0
1578,2.0
1579,-0.0
1580,7.0
1581,5.0
1582,5.0
1583,6.0
1584,2.0
1585,7.0
1586,6.0
1587,8.0
1588,6.0
1589,4.0
1590,10.0
1591,6.0
1592,2.0
1593,6.0
1594,6.0
1595,8.0
1596,9.0
1597,1.0
1598,6.0
1599,6.0
1600,3.0
1601,6.0
1602,4.0
1603,6.0
1604,5.0
1605,5.0
1606,2.0
1607,3.0
1608,8.0
1609,2.0
1610,4.0
1611,4.0
1612,5.0
1613,9.0
1614,5.0
1615,6.0
1616,4.0
1617,4.0
1618,5.0
1619,1.0
1620,0.0
1621,5.0
1622,6.0
1623,3.0
1624,2.0
1625,5.0
1626,9.0
1627,8.0
1628,0.0
1629,7.0
1630,7.0
1631,5.0
1632,6.0
1633,6.0
1634,3.0
1635,1.0
1636,2.0
1637,7.0
1638,2.0
1639,2.0
1640,3.0
1641,6.0
1642,9.0
1643,3.0
1644,6.0
1645,1.0
1646,7.0
1647,3.0
1648,6.0
1649,8.0
1650,-0.0
1651,3.0
1652,4.0
1653,2.0
1654,7.0
1655,4.0
1656,5.0
1657,1.0
1658,5.0
1659,2.0
1660,4.0
1661,6.0
1662,7.0
1663,4.0
1664,7.0
1665,5.0
1666,6.0
1667,1.0
1668,2.0
1669,4.0
1670,5.0
1671,5.0
1672,5.0
1673,1.0
1674,2.0
1675,7.0
1676,9.0
1677,5.0
1678,5.0
1679,7.0
1680,9.0
1681,7.0
1682,7.0
1683,3.0
1684,0.0
1685,6.0
1686,9.0
1687,3.0
1688,6.0
1689,0.0
1690,5.0
1691,7.0
1692,6.0
1693,8.0
1694,5.0
1695,2.0
1696,3.0
1697,4.0
1698,8.0
1699,7.0
1700,6.0
1701,6.0
1702,5.0
1703,5.0
1704,2.0
1705,4.0
1706,5.0
1707,8.0
1708,5.0
1709,6.0
1710,5.0
1711,5.0
1712,4.0
1713,1.0
1714,4.0
1715,4.0
1716,0.0
1717,0.0
1718,6.0
1719,6.0
1720,9.0
1721,1.0
1722,4.0
1723,5.0
1724,4.0
1725,8.0
1726,3.0
1727,6.0
1728,4.0
1729,1.0
1730,4.0
1731,6.0
1732,5.0
1733,2.0
1734,6.0
1735,6.0
1736,6.0
1737,6.0
1738,3.0
1739,6.0
1740,4.0
1741,8.0
1742,4.0
1743,4.0
1744,4.0
1745,8.0
1746,6.0
1747,8.0
1748,9.0
1749,2.0
1750,8.0
1751,5.0
1752,0.0
1753,3.0
1754,1.0
1755,7.0
1756,4.0
1757,2.0
1758,5.0
1759,6.0
1760,1.0
1761,4.0
1762,5.0
1763,7.0
1764,1.0
1765,4.0
1766,6.0
1767,9.0
1768,1.0
1769,4.0
1770,2.0
1771,7.0
1772,9.0
1773,6.0
1774,8.0
1775,2.0
1776,5.0
1777,7.0
1778,5.0
1779,6.0
1780,1.0
1781,9.0
1782,2.0
1783,6.0
1784,7.0
1785,2.0
1786,6.0
1787,7.0
1788,3.0
1789,6.0
1790,0.0
1791,1.0
1792,6.0
1793,3.0
1794,7.0
1795,4.0
1796,4.0
1797,3.0
1798,7.0
1799,3.0
1800,1.0
1801,3.0
1802,2.0
1803,1.0
1804,3.0
1805,7.0
1806,5.0
1807,9.0
1808,9.0
1809,10.0
1810,1.0
1811,7.0
1812,1.0
1813,8.0
1814,2.0
1815,5.0
1816,3.0
1817,0.0
1818,6.0
1819,5.0
1820,7.0
1821,6.0
1822,6.0
1823,1.0
1824,2.0
1825,3.0
1826,5.0
1827,4.0
1828,8.0
1829,4.0
1830,8.0
1831,7.0
1832,7.0
1833,4.0
1834,4.0
1835,5.0
1836,4.0
1837,2.0
1838,3.0
1839,5.0
1840,5.0
1841,10.0
1842,9.0
1843,7.0
1844,3.0
1845,4.0
1846,7.0
1847,4.0
1848,6.0
1849,6.0
1850,1.0
1851,7.0
1852,5.0
1853,1.0
1854,2.0
1855,7.0
1856,5.0
1857,6.0
1858,1.0
1859,5.0
1860,4.0
1861,3.0
1862,5.0
1863,3.0
1864,1.0
1865,4.0
1866,5.0
1867,8.0
1868,5.0
1869,4.0
1870,5.0
1871,9.0
1872,4.0
1873,1.0
1874,6.0
1875,-0.0
1876,7.0
1877,6.0
1878,3.0
1879,4.0
1880,4.0
1881,6.0
1882,2.0
1883,6.0
1884,1.0
1885,5.0
1886,3.0
1887,4.0
1888,7.0
1889,7.0
1890,2.0
1891,4.0
1892,4.0
1893,3.0
1894,4.0
1895,5.0
1896,4.0
1897,5.0
1898,6.0
1899,6.0
1900,4.0
1901,4.0
1902,4.0
1903,8.0
1904,3.0
1905,4.0
1906,4.0
1907,4.0
1908,1.0
1909,2.0
1910,0.0
1911,3.0
1912,2.0
1913,2.0
1914,6.0
1915,7.0
1916,-0.0
1917,9.0
1918,4.0
1919,2.0
1920,8.0
1921,7.0
1922,8.0
1923,4.0
1924,-0.0
1925,2.0
1926,3.0
1927,5.0
1928,2.0
1929,6.0
1930,6.0
1931,1.0
1932,8.0
1933,8.0
1934,5.0
1935,7.0
1936,4.0
1937,4.0
1938,8.0
1939,7.0
1940,3.0
1941,7.0
1942,2.0
1943,6.0
1944,6.0
1945,9.0
1946,7.0
1947,7.0
1948,9.0
1949,4.0
1950,2.0
1951,7.0
1952,1.0
1953,0.0
1954,6.0
1955,3.0
1956,4.0
1957,8.0
1958,4.0
1959,9.0
1960,2.0
1961,6.0
1962,4.0
1963,6.0
1964,7.0
1965,5.0
1966,6.0
1967,0.0
1968,4.0
1969,6.0
1970,2.0
1971,-0.0
1972,8.0
1973,9.0
1974,4.0
1975,4.0
1976,2.0
1977,9.0
1978,1.0
1979,5.0
1980,6.0
1981,2.0
1982,3.0
1983,1.0
1984,6.0
1985,9.0
1986,1.0
1987,5.0
1988,6.0
1989,8.0
1990,2.0
1991,2.0
1992,7.0
1993,6.0
1994,1.0
1995,6.0
1996,2.0
1997,1.0
1998,3.0
1999,2.0
2000,5.0
2001,5.0
2002,8.0
2003,1.0
2004,1.0
2005,10.0
2006,0.0
2007,9.0
2008,6.0
2009,1.0
2010,3.0
2011,3.0
2012,8.0
2013,5.0
2014,2.0
2015,1.0
2016,8.0
2017,9.0
2018,0.0
2019,4.0
2020,4.0
2021,6.0
2022,3.0
2023,5.0
2024,3.0
2025,7.0
2026,7.0
2027,4.0
2028,4.0
2029,5.0
2030,6.0
2031,3.0
2032,9.0
2033,7.0
2034,2.0
2035,8.0
2036,0.0
2037,6.0
2038,7.0
2039,5.0
2040,1.0
2041,4.0
2042,6.0
2043,2.0
2044,6.0
2045,2.0
2046,2.0
2047,7.0
2048,4.0
2049,2.0
2050,6.0
2051,6.0
2052,4.0
2053,1.0
2054,4.0
2055,5.0
2056,6.0
2057,5.0
2058,4.0
2059,1.0
2060,5.0
2061,2.0
2062,3.0
2063,7.0
2064,9.0
2065,6.0
2066,8.0
2067,3.0
2068,6.0
2069,7.0
2070,9.0
2071,10.0
2072,-0.0
2073,3.0
2074,8.0
2075,2.0
2076,4.0
2077,5.0
2078,2.0
2079,1.0
2080,1.0
2081,5.0
2082,5.0
2083,3.0
2084,6.0
2085,-0.0
2086,6.0
2087,2.0
2088,1.0
2089,5.0
2090,8.0
2091,6.0
2092,8.0
2093,3.0
2094,3.0
2095,0.0
2096,2.0
2097,3.0
2098,3.0
2099,7.0
2100,4.0
2101,5.0
2102,6.0
2103,7.0
2104,2.0
2105,6.0
2106,5.0
2107,4.0
2108,5.0
2109,5.0
2110,4.0
2111,5.0
2112,4.0
2113,3.0
2114,4.0
2115,1.0
2116,4.0
2117,6.0
2118,5.0
2119,0.0
2120,2.0
2121,0.0
2122,3.0
2123,6.0
2124,7.0
2125,6.0
2126,6.0
2127,9.0
2128,10.0
2129,2.0
2130,4.0
2131,4.0
2132,2.0
2133,8.0
2134,5.0
2135,5.0
2136,5.0
2137,5.0
