ID,score
902,6.0
903,4.0
904,4.0
905,3.0
906,5.0
907,4.0
908,5.0
909,4.0
910,5.0
911,6.0
912,3.0
913,4.0
914,6.0
915,4.0
916,4.0
917,4.0
918,5.0
919,4.0
920,5.0
921,3.0
922,6.0
923,4.0
924,5.0
925,6.0
926,6.0
927,5.0
928,5.0
929,6.0
930,4.0
931,6.0
932,6.0
933,4.0
934,4.0
935,5.0
936,5.0
937,4.0
938,7.0
939,5.0
940,5.0
941,4.0
942,3.0
943,4.0
944,4.0
945,5.0
946,4.0
947,4.0
948,6.0
949,3.0
950,4.0
951,6.0
952,4.0
953,4.0
954,4.0
955,6.0
956,4.0
957,4.0
958,6.0
959,5.0
960,4.0
961,3.0
962,6.0
963,4.0
964,3.0
965,3.0
966,3.0
967,5.0
968,6.0
969,4.0
970,3.0
971,5.0
972,5.0
973,3.0
974,7.0
975,5.0
976,4.0
977,4.0
978,4.0
979,5.0
980,4.0
981,6.0
982,5.0
983,6.0
984,5.0
985,5.0
986,4.0
987,4.0
988,4.0
989,4.0
990,3.0
991,4.0
992,5.0
993,5.0
994,6.0
995,5.0
996,3.0
997,4.0
998,3.0
999,6.0
1000,3.0
1001,4.0
1002,5.0
1003,6.0
1004,5.0
1005,5.0
1006,4.0
1007,5.0
1008,3.0
1009,6.0
1010,5.0
1011,4.0
1012,5.0
1013,5.0
1014,3.0
1015,5.0
1016,4.0
1017,6.0
1018,4.0
1019,4.0
1020,6.0
1021,6.0
1022,4.0
1023,3.0
1024,5.0
1025,5.0
1026,6.0
1027,6.0
1028,4.0
1029,4.0
1030,6.0
1031,5.0
1032,4.0
1033,5.0
1034,6.0
1035,5.0
1036,5.0
1037,6.0
1038,4.0
1039,5.0
1040,4.0
1041,4.0
1042,3.0
1043,5.0
1044,3.0
1045,4.0
1046,4.0
1047,4.0
1048,3.0
1049,5.0
1050,4.0
1051,4.0
1052,4.0
1053,3.0
1054,4.0
1055,5.0
1056,6.0
1057,4.0
1058,5.0
1059,3.0
1060,5.0
1061,4.0
1062,6.0
1063,4.0
1064,3.0
1065,4.0
1066,5.0
1067,6.0
1068,6.0
1069,5.0
1070,5.0
1071,4.0
1072,7.0
1073,5.0
1074,5.0
1075,6.0
1076,4.0
1077,6.0
1078,3.0
1079,6.0
1080,5.0
1081,4.0
1082,4.0
1083,4.0
1084,5.0
1085,6.0
1086,4.0
1087,6.0
1088,4.0
1089,5.0
1090,5.0
1091,6.0
1092,3.0
1093,4.0
1094,5.0
1095,3.0
1096,6.0
1097,4.0
1098,5.0
1099,3.0
1100,4.0
1101,4.0
1102,4.0
1103,3.0
1104,4.0
1105,6.0
1106,5.0
1107,5.0
1108,4.0
1109,4.0
1110,4.0
1111,6.0
1112,6.0
1113,4.0
1114,5.0
1115,6.0
1116,4.0
1117,4.0
1118,4.0
1119,4.0
1120,4.0
1121,7.0
1122,3.0
1123,3.0
1124,7.0
1125,6.0
1126,4.0
1127,4.0
1128,4.0
1129,4.0
1130,4.0
1131,7.0
1132,5.0
1133,3.0
1134,5.0
1135,5.0
1136,5.0
1137,5.0
1138,5.0
1139,3.0
1140,7.0
1141,4.0
1142,5.0
1143,4.0
1144,4.0
1145,5.0
1146,6.0
1147,4.0
1148,5.0
1149,4.0
1150,4.0
1151,5.0
1152,4.0
1153,4.0
1154,5.0
1155,3.0
1156,5.0
1157,4.0
1158,4.0
1159,5.0
1160,3.0
1161,4.0
1162,3.0
1163,3.0
1164,4.0
1165,5.0
1166,4.0
1167,6.0
1168,6.0
1169,4.0
1170,6.0
1171,4.0
1172,4.0
1173,3.0
1174,3.0
1175,4.0
1176,5.0
1177,7.0
1178,4.0
1179,3.0
1180,7.0
1181,5.0
1182,5.0
1183,6.0
1184,5.0
1185,5.0
1186,3.0
1187,6.0
1188,5.0
1189,5.0
1190,5.0
1191,5.0
1192,5.0
1193,4.0
1194,4.0
1195,6.0
1196,6.0
1197,4.0
1198,5.0
1199,5.0
1200,3.0
1201,4.0
1202,5.0
1203,6.0
1204,4.0
1205,7.0
1206,4.0
1207,3.0
1208,4.0
1209,4.0
1210,5.0
1211,5.0
1212,5.0
1213,5.0
1214,2.0
1215,5.0
1216,7.0
1217,3.0
1218,4.0
1219,4.0
1220,5.0
1221,4.0
1222,5.0
1223,5.0
1224,4.0
1225,4.0
1226,5.0
1227,4.0
1228,5.0
1229,4.0
1230,5.0
1231,5.0
1232,7.0
1233,6.0
1234,6.0
1235,3.0
1236,5.0
1237,5.0
1238,6.0
1239,4.0
1240,5.0
1241,4.0
1242,6.0
1243,3.0
1244,5.0
1245,4.0
1246,5.0
1247,4.0
1248,8.0
1249,6.0
1250,3.0
1251,5.0
1252,6.0
1253,6.0
1254,4.0
1255,4.0
1256,5.0
1257,4.0
1258,6.0
1259,4.0
1260,4.0
1261,5.0
1262,5.0
1263,4.0
1264,4.0
1265,7.0
1266,4.0
1267,4.0
1268,4.0
1269,6.0
1270,5.0
1271,4.0
1272,5.0
1273,5.0
1274,4.0
1275,5.0
1276,4.0
1277,4.0
1278,4.0
1279,4.0
1280,5.0
1281,3.0
1282,5.0
1283,6.0
1284,7.0
1285,5.0
1286,6.0
1287,4.0
1288,4.0
1289,5.0
1290,5.0
1291,4.0
1292,4.0
1293,4.0
1294,3.0
1295,5.0
1296,4.0
1297,7.0
1298,5.0
1299,6.0
1300,4.0
1301,5.0
1302,4.0
1303,5.0
1304,5.0
1305,5.0
1306,3.0
1307,4.0
1308,4.0
1309,5.0
1310,7.0
1311,5.0
1312,4.0
1313,3.0
1314,7.0
1315,6.0
1316,7.0
1317,5.0
1318,4.0
1319,7.0
1320,4.0
1321,4.0
1322,4.0
1323,5.0
1324,4.0
1325,3.0
1326,4.0
1327,5.0
1328,7.0
1329,5.0
1330,4.0
1331,5.0
1332,3.0
1333,5.0
1334,4.0
1335,6.0
1336,4.0
1337,4.0
1338,5.0
1339,5.0
1340,4.0
1341,6.0
1342,4.0
1343,4.0
1344,4.0
1345,4.0
1346,4.0
1347,8.0
1348,4.0
1349,5.0
1350,4.0
1351,7.0
1352,5.0
1353,3.0
1354,5.0
1355,5.0
1356,5.0
1357,6.0
1358,4.0
1359,3.0
1360,4.0
1361,5.0
1362,4.0
1363,4.0
1364,5.0
1365,6.0
1366,7.0
1367,5.0
1368,4.0
1369,4.0
1370,4.0
1371,4.0
1372,4.0
1373,7.0
1374,5.0
1375,4.0
1376,4.0
1377,4.0
1378,5.0
1379,4.0
1380,5.0
1381,3.0
1382,4.0
1383,4.0
1384,4.0
1385,7.0
1386,4.0
1387,4.0
1388,4.0
1389,5.0
1390,6.0
1391,4.0
1392,5.0
1393,4.0
1394,5.0
1395,5.0
1396,5.0
1397,4.0
1398,6.0
1399,4.0
1400,5.0
1401,4.0
1402,3.0
1403,4.0
1404,4.0
1405,4.0
1406,5.0
1407,5.0
1408,8.0
1409,4.0
1410,4.0
1411,5.0
1412,3.0
1413,5.0
1414,5.0
1415,5.0
1416,5.0
1417,6.0
1418,5.0
1419,4.0
1420,4.0
1421,4.0
1422,5.0
1423,4.0
1424,5.0
1425,6.0
1426,7.0
1427,4.0
1428,4.0
1429,4.0
1430,5.0
1431,4.0
1432,4.0
1433,4.0
1434,5.0
1435,4.0
1436,4.0
1437,4.0
1438,7.0
1439,4.0
1440,3.0
1441,4.0
1442,6.0
1443,5.0
1444,6.0
1445,4.0
1446,5.0
1447,5.0
1448,3.0
1449,6.0
1450,5.0
1451,5.0
1452,5.0
1453,5.0
1454,7.0
1455,5.0
1456,3.0
1457,4.0
1458,4.0
1459,4.0
1460,4.0
1461,4.0
1462,5.0
1463,4.0
1464,6.0
1465,5.0
1466,4.0
1467,4.0
1468,4.0
1469,4.0
1470,3.0
1471,5.0
1472,3.0
1473,5.0
1474,4.0
1475,3.0
1476,4.0
1477,6.0
1478,5.0
1479,3.0
1480,3.0
1481,4.0
1482,4.0
1483,4.0
1484,5.0
1485,4.0
1486,4.0
1487,4.0
1488,5.0
1489,6.0
1490,4.0
1491,3.0
1492,5.0
1493,7.0
1494,5.0
1495,5.0
1496,6.0
1497,4.0
1498,6.0
1499,5.0
1500,6.0
1501,4.0
1502,6.0
1503,3.0
1504,6.0
1505,5.0
1506,6.0
1507,6.0
1508,5.0
1509,4.0
1510,4.0
1511,5.0
1512,4.0
1513,4.0
1514,4.0
1515,4.0
1516,3.0
1517,4.0
1518,5.0
1519,4.0
1520,6.0
1521,4.0
1522,3.0
1523,5.0
1524,5.0
1525,6.0
1526,5.0
1527,6.0
1528,6.0
1529,5.0
1530,5.0
1531,4.0
1532,4.0
1533,4.0
1534,4.0
1535,4.0
1536,6.0
1537,5.0
1538,5.0
1539,6.0
1540,3.0
1541,4.0
1542,4.0
1543,4.0
1544,4.0
1545,5.0
1546,5.0
1547,4.0
1548,5.0
1549,5.0
1550,6.0
1551,3.0
1552,5.0
1553,5.0
1554,5.0
1555,6.0
1556,4.0
1557,5.0
1558,4.0
1559,4.0
1560,3.0
1561,5.0
1562,3.0
1563,5.0
1564,5.0
1565,4.0
1566,4.0
1567,5.0
1568,4.0
1569,6.0
1570,5.0
1571,7.0
1572,3.0
1573,4.0
1574,4.0
1575,5.0
1576,4.0
1577,5.0
1578,5.0
1579,4.0
1580,5.0
1581,5.0
1582,4.0
1583,5.0
1584,5.0
1585,5.0
1586,5.0
1587,6.0
1588,3.0
1589,4.0
1590,5.0
1591,4.0
1592,4.0
1593,4.0
1594,4.0
1595,4.0
1596,6.0
1597,3.0
1598,4.0
1599,4.0
1600,4.0
1601,3.0
1602,4.0
1603,3.0
1604,5.0
1605,4.0
1606,5.0
1607,4.0
1608,7.0
1609,4.0
1610,4.0
1611,4.0
1612,5.0
1613,6.0
1614,5.0
1615,4.0
1616,6.0
1617,3.0
1618,5.0
1619,3.0
1620,5.0
1621,5.0
1622,4.0
1623,2.0
1624,4.0
1625,5.0
1626,6.0
1627,4.0
1628,3.0
1629,6.0
1630,5.0
1631,5.0
1632,4.0
1633,5.0
1634,3.0
1635,4.0
1636,3.0
1637,4.0
1638,2.0
1639,3.0
1640,5.0
1641,4.0
1642,4.0
1643,5.0
1644,3.0
1645,3.0
1646,3.0
1647,3.0
1648,5.0
1649,6.0
1650,4.0
1651,5.0
1652,6.0
1653,4.0
1654,7.0
1655,3.0
1656,6.0
1657,4.0
1658,4.0
1659,5.0
1660,4.0
1661,2.0
1662,5.0
1663,5.0
1664,6.0
1665,6.0
1666,5.0
1667,3.0
1668,4.0
1669,4.0
1670,4.0
1671,4.0
1672,5.0
1673,4.0
1674,5.0
1675,4.0
1676,4.0
1677,5.0
1678,4.0
1679,5.0
1680,6.0
1681,5.0
1682,5.0
1683,4.0
1684,4.0
1685,5.0
1686,6.0
1687,3.0
1688,3.0
1689,3.0
1690,5.0
1691,5.0
1692,5.0
1693,3.0
1694,4.0
1695,4.0
1696,4.0
1697,4.0
1698,5.0
1699,5.0
1700,4.0
1701,5.0
1702,4.0
1703,4.0
1704,6.0
1705,3.0
1706,5.0
1707,6.0
1708,4.0
1709,4.0
1710,5.0
1711,4.0
1712,5.0
1713,4.0
1714,5.0
1715,6.0
1716,4.0
1717,5.0
1718,4.0
1719,5.0
1720,5.0
1721,3.0
1722,5.0
1723,4.0
1724,3.0
1725,6.0
1726,3.0
1727,4.0
1728,3.0
1729,4.0
1730,5.0
1731,5.0
1732,6.0
1733,5.0
1734,4.0
1735,5.0
1736,4.0
1737,3.0
1738,5.0
1739,4.0
1740,5.0
1741,5.0
1742,3.0
1743,6.0
1744,4.0
1745,5.0
1746,4.0
1747,6.0
1748,6.0
1749,4.0
1750,4.0
1751,5.0
1752,4.0
1753,4.0
1754,4.0
1755,4.0
1756,5.0
1757,3.0
1758,6.0
1759,5.0
1760,5.0
1761,4.0
1762,6.0
1763,3.0
1764,2.0
1765,5.0
1766,4.0
1767,6.0
1768,6.0
1769,5.0
1770,3.0
1771,4.0
1772,6.0
1773,4.0
1774,4.0
1775,4.0
1776,5.0
1777,5.0
1778,3.0
1779,5.0
1780,3.0
1781,7.0
1782,5.0
1783,4.0
1784,4.0
1785,6.0
1786,3.0
1787,6.0
1788,4.0
1789,4.0
1790,4.0
1791,3.0
1792,5.0
1793,4.0
1794,6.0
1795,4.0
1796,4.0
1797,5.0
1798,5.0
1799,6.0
1800,3.0
1801,3.0
1802,4.0
1803,4.0
1804,5.0
1805,4.0
1806,5.0
1807,7.0
1808,6.0
1809,6.0
1810,4.0
1811,4.0
1812,3.0
1813,6.0
1814,5.0
1815,4.0
1816,5.0
1817,5.0
1818,3.0
1819,5.0
1820,4.0
1821,4.0
1822,4.0
1823,4.0
1824,3.0
1825,5.0
1826,6.0
1827,4.0
1828,4.0
1829,5.0
1830,5.0
1831,4.0
1832,4.0
1833,3.0
1834,5.0
1835,5.0
1836,4.0
1837,2.0
1838,5.0
1839,4.0
1840,5.0
1841,7.0
1842,6.0
1843,4.0
1844,7.0
1845,5.0
1846,5.0
1847,4.0
1848,6.0
1849,5.0
1850,4.0
1851,5.0
1852,3.0
1853,4.0
1854,6.0
1855,5.0
1856,5.0
1857,4.0
1858,4.0
1859,4.0
1860,3.0
1861,5.0
1862,5.0
1863,5.0
1864,4.0
1865,5.0
1866,5.0
1867,6.0
1868,4.0
1869,5.0
1870,5.0
1871,5.0
1872,4.0
1873,4.0
1874,5.0
1875,3.0
1876,8.0
1877,5.0
1878,4.0
1879,4.0
1880,6.0
1881,4.0
1882,4.0
1883,6.0
1884,4.0
1885,4.0
1886,3.0
1887,4.0
1888,5.0
1889,7.0
1890,5.0
1891,4.0
1892,6.0
1893,4.0
1894,3.0
1895,3.0
1896,5.0
1897,5.0
1898,5.0
1899,6.0
1900,6.0
1901,6.0
1902,4.0
1903,4.0
1904,6.0
1905,6.0
1906,4.0
1907,4.0
1908,4.0
1909,5.0
1910,5.0
1911,4.0
1912,3.0
1913,4.0
1914,4.0
1915,5.0
1916,4.0
1917,6.0
1918,3.0
1919,4.0
1920,6.0
1921,6.0
1922,7.0
1923,5.0
1924,5.0
1925,5.0
1926,4.0
1927,4.0
1928,5.0
1929,4.0
1930,3.0
1931,3.0
1932,6.0
1933,5.0
1934,4.0
1935,3.0
1936,4.0
1937,6.0
1938,6.0
1939,6.0
1940,3.0
1941,3.0
1942,5.0
1943,4.0
1944,4.0
1945,5.0
1946,5.0
1947,6.0
1948,5.0
1949,5.0
1950,5.0
1951,6.0
1952,4.0
1953,3.0
1954,4.0
1955,5.0
1956,4.0
1957,4.0
1958,5.0
1959,6.0
1960,4.0
1961,4.0
1962,5.0
1963,5.0
1964,6.0
1965,5.0
1966,4.0
1967,4.0
1968,4.0
1969,4.0
1970,7.0
1971,3.0
1972,4.0
1973,7.0
1974,5.0
1975,4.0
1976,4.0
1977,6.0
1978,4.0
1979,4.0
1980,4.0
1981,4.0
1982,4.0
1983,4.0
1984,4.0
1985,3.0
1986,5.0
1987,4.0
1988,7.0
1989,7.0
1990,6.0
1991,5.0
1992,6.0
1993,4.0
1994,4.0
1995,5.0
1996,2.0
1997,4.0
1998,3.0
1999,3.0
2000,4.0
2001,5.0
2002,4.0
2003,5.0
2004,4.0
2005,6.0
2006,6.0
2007,6.0
2008,6.0
2009,3.0
2010,5.0
2011,6.0
2012,7.0
2013,4.0
2014,4.0
2015,4.0
2016,5.0
2017,7.0
2018,3.0
2019,4.0
2020,4.0
2021,4.0
2022,3.0
2023,3.0
2024,4.0
2025,4.0
2026,6.0
2027,4.0
2028,4.0
2029,6.0
2030,4.0
2031,3.0
2032,7.0
2033,4.0
2034,5.0
2035,4.0
2036,4.0
2037,3.0
2038,4.0
2039,4.0
2040,4.0
2041,4.0
2042,5.0
2043,3.0
2044,5.0
2045,4.0
2046,4.0
2047,7.0
2048,5.0
2049,5.0
2050,4.0
2051,4.0
2052,3.0
2053,3.0
2054,4.0
2055,4.0
2056,5.0
2057,5.0
2058,4.0
2059,4.0
2060,5.0
2061,5.0
2062,4.0
2063,4.0
2064,6.0
2065,5.0
2066,6.0
2067,5.0
2068,4.0
2069,5.0
2070,6.0
2071,6.0
2072,4.0
2073,5.0
2074,6.0
2075,3.0
2076,4.0
2077,4.0
2078,6.0
2079,6.0
2080,5.0
2081,5.0
2082,4.0
2083,2.0
2084,4.0
2085,4.0
2086,5.0
2087,5.0
2088,3.0
2089,5.0
2090,5.0
2091,5.0
2092,6.0
2093,5.0
2094,5.0
2095,3.0
2096,5.0
2097,4.0
2098,4.0
2099,5.0
2100,4.0
2101,4.0
2102,6.0
2103,4.0
2104,3.0
2105,5.0
2106,5.0
2107,4.0
2108,5.0
2109,5.0
2110,3.0
2111,5.0
2112,7.0
2113,4.0
2114,5.0
2115,4.0
2116,5.0
2117,5.0
2118,6.0
2119,4.0
2120,3.0
2121,3.0
2122,4.0
2123,4.0
2124,4.0
2125,5.0
2126,3.0
2127,5.0
2128,6.0
2129,4.0
2130,5.0
2131,5.0
2132,5.0
2133,3.0
2134,4.0
2135,5.0
2136,4.0
2137,4.0
2138,3.0
2139,5.0
2140,4.0
2141,4.0
